Date,Change,title,full_text
2001-09-25,Decrease,First Major Upgrade to Mac OS X Hits Stores This Weekend,"New Mac OS X v10.1 Upgrade Available Free to All Mac OS X Owners
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-09-25,Decrease,"More than 1,400 Third-Party Applications Now Available for Mac OS X v10.1","Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-09-26,Decrease,Apple Reschedules QuickTime Live 2001,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-10-15,Increase,Media Alert,"FY 01 Fourth Quarter Results Conference Call
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-10-16,Decrease,Apple Enhances Popular iBook Line,"New iBook Line Features Increased Performance, More Memory & Larger Hard Drives
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-10-16,Decrease,Apple Powers Up Titanium PowerBook G4 with New G4 Processors,"New PowerBook Line Includes High Speed Graphics & Larger Hard Drives
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-10-17,Decrease,iBook Education Sales Triple in Fourth Quarter,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-10-17,Decrease,Apple Reports Fourth Quarter Profit of $66 Million,"Apple Media Helpline


media.help@apple.com

Consolidated Financial Statements
View PDF
Q4 FY 2001 Data Summary
View PDF
The latest news and updates,direct from Apple.
Read more"
2001-10-23,Decrease,Apple Announces iTunes 2,"Best Digital Music Software Gets Even Better
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-10-23,Decrease,Apple Presents iPod,"Ultra-Portable MP3 Music Player Puts 1,000 Songs in Your Pocket
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-10-31,Decrease,Apple's iDVD 2 for Mac OS X Now Available,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-11-09,Increase,Apple's iPod Available in Stores Tomorrow,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-11-13,Increase,Apple Delivers First Wireless Networking Solution for AOL Users,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-11-13,Increase,Apple Announces Second Generation AirPort Wireless Networking,"First to Support AOL, Added Security & Built-In Firewall
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-11-28,Decrease,Apple’s QuickTime 5 Adoption Soars,"1 Million Copies Distributed Every Three Days
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-12-04,Increase,Apple Announces Final Cut Pro 3,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-12-04,Increase,Apple’s Final Cut Pro Captures Hollywood Movie Trailer Market,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2001-12-17,Increase,Apple Makes Combo Drives Standard on PowerBook G4 Line,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-02,Increase,Apple at Macworld Expo San Francisco 2002,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-07,Decrease,Apple Makes Mac OS X the Default Operating System on All Macs,"Over 2,500 Native Applications & Support for All Popular Digital Devices Now Available
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-07,Decrease,Apple Introduces iPhoto,"New Mac Software Makes it Easy to Save, Organize & Share Digital Photos
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-07,Decrease,Apple Unveils the New iMac,"Ground-Breaking Flat-Panel Design & G4 Processor Standard
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-07,Decrease,Apple Developers Deliver Native Mac OS X Support,"More than 2,500 Native Applications Accelerate Transition to Mac OS X
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-07,Decrease,Apple Announces 14-inch iBook,"Updates Popular 12-inch Models
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-09,Decrease,Bud Tribble Joins Apple as Vice President of Software Technology,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-09,Decrease,Apple Delivers Record-Breaking Webcast of Macworld Keynote,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-14,Increase,Media Alert,"FY 02 First Quarter Results Conference Call
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-16,Decrease,Apple Reports First Quarter Profit of $38 Million,"Consolidated Financial Statements
View PDF
Q1 FY 2002 Data Summary
View PDF
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-28,Decrease,Apple Begins Shipping New iMacs,"More Than 150,000 Ordered In First Three Weeks
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-01-28,Decrease,Apple Unveils Dual 1-GHz Power Mac G4,"Digital Powerhouse for Creative Professionals
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-06,Decrease,Apple Announces NVIDIA GeForce4 Titanium for Power Mac G4 Line,"World’s Fastest Graphics Processor for World’s Fastest Personal Computer
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-07,Decrease,"Apple Releases Apple/Genentech BLAST, Significantly Accelerating Protein and DNA Searches For The Biomedical Community","Up To Five Times Faster Than 2-GHz Pentium 4-based Systems
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-07,Decrease,Apple's QuickTime Surpasses RealNetworks' RealPlayer,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-12,Increase,Apple Previews New QuickTime Broadcaster Software,"Free Application to Complete Apple's Comprehensive Solution for Streaming Live Events
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-12,Increase,"Apple, Ericsson and Sun Team to Create Standards-Based, Wireless Content Delivery Solution","Carrier-Grade, MPEG-4 Based Solution Will Enable Multimedia Content to Mobile Phones and Other Wireless Devices
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-12,Increase,Apple Previews QuickTime 6 with MPEG-4,"Release Awaits Changes to MPEG-4 License
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-15,Decrease,Apple Adopts New Auditors Policy,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-25,Increase,Adobe and Apple Team to Offer Design Collection forMac OS X,"Mac Users Get a Deal on Adobe Design Software with Purchase of Apple's Power Mac and PowerBook Computers
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-02-26,Decrease,Apple Wins 2002 Technical GRAMMY Award,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-03-07,Increase,Apple's iPhoto Downloads Top 1 Million,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-03-14,Increase,Apple Debuts Apple Remote Desktop,"Remote Desktop Management Tool Now Available for Mac OS X
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-03-20,Increase,Apple Previews Bluetooth Wireless Connectivity for Mac OS X,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-03-20,Increase,Apple Unveils Cinema HD 23-inch Flat Panel Display,"All-Digital Display Supports 1920 x 1200 High Definition Resolution
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-03-20,Increase,"Apple Introduces 10GB iPod—2,000 Songs in Your Pocket","Download Contacts into iPod Alongside Your Music
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-03-20,Increase,Apple In Volume Production of New iMacs,"$100 Price Increase Due To Rising Component Costs
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-04,Increase,Apple Acquires Zayante,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-05,Decrease,Apple Announces DVD Studio Pro 1.5 for Mac OS X,"Automatically Integrates Chapter Markers In Final Cut Pro
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-05,Decrease,Apple Announces Cinema Tools for Final Cut Pro,"Features Film and 24P HD Editing Capabilities
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-08,Increase,Apple Leads the Industry in DVD Burning,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-15,Decrease,FY 02 Second Quarter Results Conference Call,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-15,Decrease,Steve Jobs to Kick Off Apple's Worldwide Developers Conference 2002,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-17,Increase,Apple Reports Second Quarter Profit of $40 Million,"Financial Statements
View PDF
Data Summary
View PDF
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-29,Increase,Apple Announces DVI to ADC Adapter,"Connects Apple's Award-Winning Flat-Panel Displays with New PowerBook G4
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-29,Increase,Apple Unveils New Titanium PowerBook G4,"Features High-Res 15.2-inch Mega-Wide Display, Increased Performance & Pure Digital DVI Connection to Apple Flat-Panel Displays
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-04-29,Increase,Apple Unveils New eMac for Education,"17-Inch Flat CRT eMac Most Affordable G4 System Ever
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-05-01,Decrease,Steve Jobs to Kick Off Apple's Worldwide Developers Conference 2002,"Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-05-06,Decrease,"More Than 3,000 Applications Available for Mac OS X","Apple’s UNIX-based Operating System Attracts UNIX and Java Developers
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-05-06,Decrease,Apple Previews iChat Instant Messaging for Mac OS X,"America Online & Apple Collaborate on First Seamless & Fully Compatible Instant Messaging on AOL’s Instant Messaging Network
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-05-06,Decrease,Apple Delivers QuickTime 6 and QuickTime Broadcaster With “Jaguar” Developer Preview,"QuickTime 5 Tops 100 Million Downloads
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-05-06,Decrease,"Apple Previews “Jaguar,” the Next Major Release of Mac OS X","Features Major New Technologies and Applications
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
2002-05-08,Increase,Apple Announces iPhoto 1.1,"Adds Brightness & Contrast Control, Mac OS X Mail Integration and Desktop Image Controls
Apple Media Helpline


media.help@apple.com

The latest news and updates,direct from Apple.
Read more"
